customer_id,first_name,last_name,dob,gender,city,state,phone,annual_income,employment_type,cibil_score,education,marital_status
CUST00210,Myra,Iyer,1979-06-14,Female,Patna,Bihar,9388532840,88401.0,Retired,686.0,Not Graduate,Divorced
CUST00211,Arjun,Gupta,17/02/1988,Male,Bengaluru,Karnataka,9724870012,137361.0,Retired,837.0,Not Graduate,Single
CUST00212,Nikhil,Gupta,1988-12-22,Male,Bhubaneswar,Odisha,9462661837,43283.0,Retired,767.0,Not Graduate,Single
CUST00213,Karan,Verma,1969-06-20,Male,Mumbai,Maharashtra,9559346003,67689.0,Business Owner,803.0,Post Graduate,Married
CUST00214,Ananya,Mehta,1994-05-13,Male,Pune,Maharashtra,9428038048,30258.0,Retired,741.0,Post Graduate,Divorced
CUST00215,Sai,Patel,1974-07-29,Male,Mumbai,Maharashtra,9846891707,83217.0,Retired,521.0,Not Graduate,
CUST00216,Krishna,Bose,1975-04-10,Male,Pune,Maharashtra,9247241457,27129.0,Self-Employed,496.0,High School,Single
CUST00217,Arjun,Desai,1965-05-19,Female,Kochi,Kerala,9542070132,42842.0,Self-Employed,744.0,Post Graduate,Married
CUST00218,Sai,Patel,1998-10-03,Male,Nashik,Maharashtra,9366058599,103899.0,Self-Employed,686.0,Not Graduate,Married
CUST00219,Sunita,Trivedi,1997-05-08,Female,Kochi,Kerala,9647095694,110669.0,Business Owner,555.0,High School,Divorced
CUST00220,Vihaan,Joshi,1982-04-24,Female,Chennai,Tamil Nadu,9241715543,20916.0,Business Owner,675.0,Graduate,Single
CUST00221,Ramesh,Reddy,1986-02-17,Male,Bhubaneswar,Odisha,9331652222,59399.0,Retired,677.0,Graduate,
CUST00222,Anil,Rao,1996-12-19,Male,Kolkata,West Bengal,9761475488,17435.0,Business Owner,671.0,Graduate,Divorced
CUST00223,Sai,Desai,1974-02-12,Male,Jaipur,Rajasthan,9883786839,25533.0,Salaried,740.0,Graduate,Single
CUST00224,Myra,Gupta,1984-06-28,Male,Jaipur,Rajasthan,9247330045,58882.0,Retired,595.0,Post Graduate,Divorced
CUST00225,Nikhil,Desai,2000-02-15,Female,Hyderabad,Telangana,9928316966,37913.0,Retired,584.0,High School,Married
CUST00226,Riya,Desai,1976-10-18,Male,Pune,Maharashtra,9636452156,47508.0,Business Owner,765.0,Not Graduate,Married
CUST00227,Ananya,Mehta,1969-08-13,Female,Bhubaneswar,Odisha,9362585121,29945.0,Retired,725.0,Graduate,Married
CUST00228,Ishaan,Reddy,2003-06-20,Female,Jaipur,Rajasthan,9546952114,37604.0,Business Owner,608.0,Not Graduate,Married
CUST00229,Arjun,Menon,1970-05-11,Female,Chandigarh,Punjab,9599391065,46466.0,Business Owner,586.0,Graduate,Married
CUST00230,Sai,Pillai,1965-05-11,Male,Chennai,Tamil Nadu,9629741991,37166.0,Self-Employed,572.0,Post Graduate,Divorced
CUST00231,Ishaan,Sharma,1983-05-25,Female,Jaipur,Rajasthan,9914893975,130922.0,Salaried,683.0,Graduate,Married
CUST00232,Aadhya,Desai,1983-11-01,Female,Delhi,Delhi,9658087211,34549.0,Retired,699.0,High School,Married
CUST00233,Sai,Menon,1987-09-03,Female,Pune,Maharashtra,9354231714,46343.0,Retired,660.0,Graduate,Married
CUST00234,Rohan,Kulkarni,1977-03-14,Female,Chennai,Tamil Nadu,9582718617,66641.0,Salaried,748.0,Graduate,Married
CUST00235,Ramesh,Singh,1974-04-25,Male,Bhubaneswar,Odisha,9426648350,37599.0,Self-Employed,628.0,Graduate,Divorced
CUST00236,Rohan,Iyer,1996-11-25,Female,Pune,Maharashtra,9133374137,42722.0,Self-Employed,472.0,High School,Married
CUST00237,Reyansh,Malhotra,2001-01-23,Male,Pune,Maharashtra,9499689381,22980.0,Business Owner,803.0,Post Graduate,Single
CUST00238,Arjun,Sharma,1973-11-14,Female,Pune,Maharashtra,9154371817,111578.0,Retired,657.0,High School,Single
CUST00239,Sunil,Sharma,1995-08-25,Male,Bengaluru,Karnataka,9137204552,65400.0,Business Owner,708.0,High School,Married
CUST00240,Sunil,Chopra,1989-09-14,Male,Jaipur,Rajasthan,9367520363,228534.0,Retired,780.0,Not Graduate,Divorced
CUST00241,Nikhil,Bose,2000-01-21,Male,Hyderabad,Telangana,9442392183,45983.0,Business Owner,594.0,Not Graduate,Married
CUST00242,Vihaan,Bose,1981-01-13,Male,Hyderabad,Telangana,9386181187,21955.0,Self-Employed,698.0,Graduate,Married
CUST00243,Geeta,Kumar,2002-08-24,Male,Chandigarh,Punjab,9485240450,33584.0,Business Owner,551.0,High School,Divorced
CUST00244,Geeta,Menon,1990-04-05,Male,Nashik,Maharashtra,9626602103,35479.0,Self-Employed,582.0,Not Graduate,Married
CUST00245,Kavya,Joshi,1988-08-13,Female,Mumbai,Maharashtra,9961596686,113956.0,Salaried,759.0,Post Graduate,Married
CUST00246,Vivaan,Iyer,1996-08-11,Female,Kochi,Kerala,9856491925,48825.0,Salaried,813.0,High School,Single
CUST00247,Karan,Rao,1971-02-14,Female,Chandigarh,Punjab,9859331874,50954.0,Self-Employed,602.0,Not Graduate,Married
CUST00248,Lata,Reddy,1978-10-06,Male,Bengaluru,Karnataka,9520478827,104983.0,Self-Employed,728.0,Graduate,Divorced
CUST00249,Kavya,Kulkarni,2001-04-13,Female,Jaipur,Rajasthan,9183544242,29184.0,Self-Employed,662.0,Not Graduate,Divorced
CUST00250,Sai,Kulkarni,1965-07-06,Female,Chennai,Tamil Nadu,9101375634,31640.0,Retired,555.0,High School,Divorced
CUST00251,Ananya,Chopra,2004-07-21,Male,Chennai,Tamil Nadu,9798973247,77892.0,Self-Employed,851.0,Not Graduate,Divorced
CUST00252,Shreya,Gupta,2002-12-09,Male,Bhubaneswar,Odisha,9503144836,24360.0,Salaried,730.0,Graduate,Married
CUST00253,Karan,Trivedi,1986-08-28,Male,Kochi,Kerala,9455510103,35407.0,Retired,636.0,Not Graduate,Married
CUST00254,Sunita,Pillai,1994-08-20,Female,Gurgaon,Haryana,9104096941,36453.0,Retired,602.0,Not Graduate,Single
CUST00255,Saanvi,Patel,1974-04-14,Female,Mumbai,Maharashtra,9605672755,50224.0,Salaried,605.0,Graduate,Single
CUST00256,Ramesh,Kumar,1981-08-23,Male,Nashik,Maharashtra,9342925794,56118.0,Self-Employed,675.0,High School,Single
CUST00257,Reyansh,Gupta,1980-06-03,Female,Kolkata,West Bengal,9978755907,43500.0,Self-Employed,598.0,Post Graduate,Single
CUST00258,Rajesh,Rao,1982-09-17,Male,Pune,Maharashtra,9285627380,36739.0,Self-Employed,747.0,Post Graduate,Single
CUST00259,Saanvi,Iyer,1983-12-29,Male,Mumbai,Maharashtra,9443328397,62972.0,Salaried,592.0,Post Graduate,Single
CUST00260,Siddharth,Pillai,1989-10-06,Female,Bengaluru,Karnataka,9730905018,51516.0,Salaried,747.0,Graduate,Divorced
CUST00261,Pooja,Iyer,1990-06-02,Female,Nashik,Maharashtra,9943687944,21275.0,Retired,728.0,Graduate,Married
CUST00262,Anika,Kumar,1986-10-13,Male,Kolkata,West Bengal,9831017246,35196.0,Retired,731.0,Not Graduate,Divorced
CUST00263,Karan,Joshi,1998-06-15,Female,Mumbai,Maharashtra,9433879270,33468.0,Salaried,517.0,High School,Single
CUST00264,Kiara,Iyer,1998-05-13,Female,Gurgaon,Haryana,9301794412,21725.0,Retired,684.0,Not Graduate,Married
CUST00265,Deepak,Singh,10/07/1967,Male,Ahmedabad,Gujarat,9710607239,55818.0,Self-Employed,598.0,Not Graduate,Divorced
CUST00266,Vihaan,Joshi,1985-06-23,Male,Mumbai,Maharashtra,9526213526,67460.0,Salaried,530.0,High School,Divorced
CUST00267,Myra,Singh,1991-08-25,Male,Chennai,Tamil Nadu,9904190892,47427.0,Business Owner,571.0,High School,Single
CUST00268,Vivaan,Kumar,1972-04-23,Female,Mumbai,Maharashtra,9321975705,35386.0,Salaried,684.0,Post Graduate,Divorced
CUST00269,Aarav,Bose,1970-12-08,Female,Jaipur,Rajasthan,9865299271,31881.0,Retired,645.0,,Single
CUST00270,Siddharth,Singh,1976-04-21,Female,Chennai,Tamil Nadu,9649233665,81076.0,Business Owner,628.0,Not Graduate,Married
CUST00271,Ira,Patel,1967-11-12,Male,Chennai,Tamil Nadu,9799506796,74447.0,Self-Employed,578.0,High School,Divorced
CUST00272,Vihaan,Trivedi,1994-08-19,Male,Bengaluru,Karnataka,9549431487,63888.0,Self-Employed,809.0,Not Graduate,Single
CUST00273,Karan,Joshi,1988-12-25,Male,Kolkata,West Bengal,9806108387,14245.0,Business Owner,608.0,High School,Married
CUST00274,Reyansh,Bose,1998-03-28,Female,Nashik,Maharashtra,9802693852,65416.0,Self-Employed,661.0,Post Graduate,Single
CUST00275,Ira,Chopra,2004-10-13,Male,Bhubaneswar,Odisha,9726608478,59016.0,Retired,625.0,Graduate,Divorced
CUST00276,Saanvi,Desai,2003-12-01,Female,Pune,Maharashtra,9467938988,51189.0,Self-Employed,665.0,Post Graduate,Married
CUST00277,Rohan,Reddy,1968-08-17,Male,Bhubaneswar,Odisha,9393698307,87894.0,Self-Employed,702.0,Graduate,
CUST00278,Sunil,Gupta,1992-07-25,Female,Nashik,Maharashtra,9673144707,58034.0,Salaried,642.0,Not Graduate,Married
CUST00279,Rohan,Desai,1965-10-21,Female,Delhi,Delhi,9511834185,38414.0,Self-Employed,641.0,High School,Married
CUST00280,Arjun,Verma,1978-01-17,Female,Gurgaon,Haryana,9468006578,59708.0,Business Owner,642.0,Not Graduate,Married
CUST00281,Saanvi,Reddy,2001-06-04,Male,Jaipur,Rajasthan,9733177858,56663.0,Business Owner,866.0,Post Graduate,Married
CUST00282,Aditya,Kumar,22/09/1993,Male,Jaipur,Rajasthan,9997777024,75777.0,Retired,650.0,Graduate,Divorced
CUST00283,Shreya,Kumar,1989-07-20,Female,Pune,Maharashtra,9208426285,89375.0,Self-Employed,643.0,Graduate,Divorced
CUST00284,Pooja,Patel,1997-03-30,Male,Hyderabad,Telangana,9935327024,17693.0,Business Owner,589.0,Not Graduate,Married
CUST00285,Pooja,Rao,1966-10-08,Male,Nashik,Maharashtra,9113689561,19237.0,Retired,648.0,Not Graduate,Married
CUST00286,Ishaan,Gupta,1987-12-15,Male,Bhubaneswar,Odisha,9383602087,49474.0,Self-Employed,830.0,Post Graduate,Single
CUST00287,Aditya,Rao,2000-12-16,Male,Chandigarh,Punjab,9248599901,57726.0,Business Owner,660.0,Graduate,
CUST00288,Nikhil,Malhotra,1977-01-13,Female,Kochi,Kerala,9590204687,74213.0,Retired,480.0,Post Graduate,Single
CUST00289,Pooja,Reddy,1970-12-12,Female,Pune,Maharashtra,9618268171,55149.0,Self-Employed,749.0,Post Graduate,Divorced
CUST00290,Tanya,Kumar,1981-02-01,Female,Bhubaneswar,Odisha,9221265692,23405.0,Salaried,782.0,Post Graduate,Single
CUST00291,Arjun,Mehta,1979-02-05,Male,Kolkata,West Bengal,9463247548,58060.0,Retired,,Post Graduate,Divorced
CUST00292,Myra,Bose,1994-10-10,Female,Chandigarh,Punjab,9268499484,67264.0,Retired,884.0,Graduate,
CUST00293,Ananya,Gupta,1987-01-21,Male,Bhubaneswar,Odisha,9533015368,53687.0,Retired,702.0,Post Graduate,Single
CUST00294,Shreya,Menon,1968-12-13,Male,Chennai,Tamil Nadu,9210212429,38961.0,Salaried,603.0,Not Graduate,Married
CUST00295,Sai,Trivedi,1993-08-07,Male,Kochi,Kerala,9986170931,74248.0,Retired,602.0,Not Graduate,Single
CUST00296,Karan,Pillai,20/10/1992,Female,Bhubaneswar,Odisha,9338099150,50806.0,Business Owner,637.0,Not Graduate,Divorced
CUST00297,Sunita,Desai,1996-06-30,Female,Chandigarh,Punjab,9310369078,62285.0,Self-Employed,710.0,Not Graduate,Divorced
CUST00298,Isha,Nair,1980-02-28,Male,Patna,Bihar,9591116494,82352.0,Retired,634.0,Graduate,Single
CUST00299,Aarav,Desai,1967-03-07,Male,Patna,Bihar,9884362665,42832.0,Retired,591.0,Post Graduate,Married
CUST00300,Kavya,Trivedi,1979-06-10,Male,Jaipur,Rajasthan,9415866432,39255.0,Self-Employed,713.0,Post Graduate,Single
CUST00301,Pooja,Trivedi,2004-10-06,Male,Patna,Bihar,9779231134,71574.0,Business Owner,597.0,High School,Divorced
CUST00302,Nikhil,Iyer,1994-03-01,Female,Patna,Bihar,9703743777,75720.0,Business Owner,802.0,High School,Single
CUST00303,Neha,Sharma,1969-10-11,Male,Hyderabad,Telangana,9407751103,60277.0,Salaried,848.0,Post Graduate,Married
CUST00304,Navya,Nair,1989-04-11,Female,Bhubaneswar,Odisha,9517563874,33293.0,Salaried,567.0,Post Graduate,Divorced
CUST00305,Siddharth,Kumar,2000-05-09,Female,Bengaluru,Karnataka,9766323040,20143.0,Self-Employed,814.0,Graduate,Married
CUST00306,Varun,Menon,1998-02-15,Male,Hyderabad,Telangana,9179960473,67994.0,Salaried,674.0,High School,Divorced
CUST00307,Siddharth,Verma,1977-07-09,Male,Bengaluru,Karnataka,9600719456,56386.0,Salaried,578.0,High School,
CUST00308,Ishaan,Kulkarni,1967-04-14,Female,Kochi,Kerala,9690729993,166520.0,Self-Employed,691.0,High School,Divorced
CUST00309,Diya,Desai,2000-04-09,Female,Pune,Maharashtra,9812249975,51776.0,Business Owner,745.0,Graduate,Married
CUST00310,Aadhya,Trivedi,1986-04-21,Male,Hyderabad,Telangana,9578531560,62349.0,Salaried,700.0,Graduate,Single
CUST00311,Rohan,Kumar,2000-09-19,Female,Jaipur,Rajasthan,9982732880,33016.0,Retired,722.0,High School,Divorced
CUST00312,Aditya,Rao,24/03/1994,Male,Jaipur,Rajasthan,9672525395,125619.0,Self-Employed,801.0,Post Graduate,Divorced
CUST00313,Aadhya,Chopra,1969-08-30,Male,Ahmedabad,Gujarat,9901967913,108726.0,Retired,633.0,Not Graduate,Married
CUST00314,Karan,Verma,1968-04-15,Female,Pune,Maharashtra,9516646839,29887.0,Retired,668.0,Post Graduate,Single
CUST00315,Rohan,Sharma,1995-03-16,Male,Bengaluru,Karnataka,9148873346,,Business Owner,778.0,Graduate,Divorced
CUST00316,Anil,Patel,2000-04-19,Male,Gurgaon,Haryana,9133091814,21031.0,Self-Employed,817.0,Not Graduate,Divorced
CUST00317,Meera,Pillai,1993-06-11,Male,Gurgaon,Haryana,9694342064,45296.0,Salaried,641.0,High School,Married
CUST00318,Aditya,Sharma,1991-10-07,Male,Kochi,Kerala,9469207896,29553.0,Self-Employed,531.0,Post Graduate,Divorced
CUST00319,Diya,Joshi,2002-06-12,Male,Kochi,Kerala,9595279737,73982.0,Business Owner,686.0,Graduate,Divorced
CUST00320,Arjun,Mehta,1973-11-09,Male,Pune,Maharashtra,9207422565,25719.0,Self-Employed,563.0,Post Graduate,Married
CUST00321,Rohan,Bose,24/09/1979,Male,Chennai,Tamil Nadu,9281075299,41444.0,Self-Employed,830.0,High School,Single
CUST00322,Neha,Mehta,1981-02-15,Male,Ahmedabad,Gujarat,9622881542,43053.0,Salaried,544.0,Not Graduate,Single
CUST00323,Riya,Iyer,1989-02-28,Female,Jaipur,Rajasthan,9778203785,43352.0,Self-Employed,655.0,Graduate,Divorced
CUST00324,Aditya,Pillai,1989-05-19,Female,Gurgaon,Haryana,9929084214,12727.0,Self-Employed,675.0,Post Graduate,Married
CUST00325,Isha,Desai,1969-01-23,Male,Hyderabad,Telangana,9579125557,43675.0,Retired,742.0,Post Graduate,Married
CUST00326,Nikhil,Verma,1999-02-27,Female,Delhi,Delhi,9949824193,123559.0,Retired,781.0,Graduate,Divorced
CUST00327,Aditya,Verma,1979-07-16,Male,Kolkata,West Bengal,9721300772,42854.0,Retired,580.0,High School,Single
CUST00328,Siddharth,Singh,1994-04-23,Female,Kochi,Kerala,9977501292,177491.0,Retired,685.0,Post Graduate,Single
CUST00329,Kavya,Sharma,2004-07-26,Male,Hyderabad,Telangana,9268961168,49363.0,Self-Employed,677.0,High School,Married
CUST00330,Pooja,Kulkarni,1970-01-31,Male,Patna,Bihar,9124101254,54124.0,Self-Employed,667.0,Post Graduate,Single
CUST00331,Krishna,Desai,2004-12-16,Male,Mumbai,Maharashtra,9743555234,36796.0,Business Owner,630.0,Post Graduate,Single
CUST00332,Sai,Nair,1992-03-17,Female,Chennai,Tamil Nadu,9980954894,48224.0,Self-Employed,631.0,Not Graduate,Divorced
CUST00333,Karan,Malhotra,1991-06-30,Male,Kochi,Kerala,9834834366,34323.0,Salaried,689.0,Graduate,Divorced
CUST00334,Diya,Bose,1992-07-30,Male,Jaipur,Rajasthan,9239939527,43153.0,Retired,815.0,Graduate,Divorced
CUST00335,Deepak,Chopra,2004-03-30,Male,Chandigarh,Punjab,9476365632,13023.0,Retired,778.0,Not Graduate,Single
CUST00336,Krishna,Mehta,1999-05-10,Male,Chennai,Tamil Nadu,9861442766,91403.0,Salaried,493.0,Not Graduate,Married
CUST00337,Deepak,Sharma,1994-05-13,Female,Bengaluru,Karnataka,9728536453,41301.0,Business Owner,646.0,Graduate,Divorced
CUST00338,Tanya,Mehta,1982-10-30,Female,Kolkata,West Bengal,9695831533,24251.0,Business Owner,609.0,Not Graduate,Divorced
CUST00339,Meera,Iyer,2003-10-01,Male,Ahmedabad,Gujarat,9530098998,28133.0,Self-Employed,837.0,Post Graduate,Divorced
CUST00340,Siddharth,Sharma,1969-02-01,Male,Bhubaneswar,Odisha,9498181191,78263.0,Retired,794.0,Graduate,Married
CUST00341,Meera,Trivedi,1988-05-16,Female,Kolkata,West Bengal,9111500207,70321.0,Self-Employed,578.0,Post Graduate,Single
CUST00342,Aditya,Trivedi,1988-02-21,Female,Hyderabad,Telangana,9269055029,37712.0,Retired,724.0,High School,Married
CUST00343,Nikhil,Kumar,1991-04-17,Female,Bengaluru,Karnataka,9990953173,26607.0,Business Owner,744.0,Graduate,Divorced
CUST00344,Riya,Joshi,1973-09-23,Female,Kochi,Kerala,9214315878,43470.0,Business Owner,646.0,,Divorced
CUST00345,Ayaan,Desai,2004-04-20,Female,Gurgaon,Haryana,9619293644,69946.0,Retired,719.0,Not Graduate,Divorced
CUST00346,Isha,Menon,1966-03-25,Female,Ahmedabad,Gujarat,9959166755,40925.0,Salaried,784.0,Post Graduate,Married
CUST00347,Anika,Joshi,1969-03-04,Female,Gurgaon,Haryana,9334683594,28551.0,Self-Employed,735.0,Post Graduate,Single
CUST00348,Saanvi,Bose,1973-12-16,Male,Patna,Bihar,9998007554,65943.0,Salaried,652.0,Post Graduate,Married
CUST00349,Ayaan,Gupta,1994-10-05,Female,Kolkata,West Bengal,9766436631,,Retired,567.0,Graduate,Single
CUST00350,Diya,Desai,1982-11-06,Female,Gurgaon,Haryana,9134963873,77809.0,Self-Employed,663.0,Not Graduate,Divorced
CUST00351,Isha,Patel,1988-03-31,Female,Patna,Bihar,9208177158,37746.0,Self-Employed,774.0,,Divorced
CUST00352,Sunita,Mehta,1977-01-31,Female,Delhi,Delhi,9852384450,34469.0,Retired,553.0,Not Graduate,Single
CUST00353,Riya,Malhotra,1990-08-19,Female,Nashik,Maharashtra,9696291839,22509.0,Self-Employed,734.0,Graduate,Married
CUST00354,Ishaan,Iyer,2001-02-21,Male,Chennai,Tamil Nadu,9369481312,25842.0,Retired,,High School,Single
CUST00355,Reyansh,Reddy,1974-09-01,Female,Mumbai,Maharashtra,9487580021,17309.0,Business Owner,832.0,Not Graduate,Single
CUST00356,Vivaan,Chopra,1980-10-01,Female,Pune,Maharashtra,9481295430,54475.0,Retired,671.0,Post Graduate,Single
CUST00357,Sai,Kumar,1977-11-08,Male,Kochi,Kerala,9713791169,37329.0,Salaried,715.0,High School,Divorced
CUST00358,Ananya,Kulkarni,1979-01-24,Female,Delhi,Delhi,9938564480,48106.0,Retired,779.0,Not Graduate,Single
CUST00359,Pooja,Reddy,2003-04-27,Female,Nashik,Maharashtra,9210605413,51902.0,Salaried,693.0,Graduate,Single
CUST00360,Vivaan,Kumar,1999-04-26,Female,Hyderabad,Telangana,9432184213,40871.0,Retired,674.0,Graduate,Single
CUST00361,Krishna,Iyer,2002-08-13,Female,Hyderabad,Telangana,9680447823,57176.0,Self-Employed,526.0,High School,Single
CUST00362,Ramesh,Reddy,1991-10-22,Female,Kochi,Kerala,9673146349,24981.0,Retired,746.0,Not Graduate,Divorced
CUST00363,Ramesh,Joshi,1969-01-07,Male,Bhubaneswar,Odisha,9661906534,53392.0,Business Owner,663.0,High School,
CUST00364,Navya,Bose,1965-05-17,Male,Hyderabad,Telangana,9562176397,49474.0,Salaried,711.0,High School,
CUST00365,Sunita,Singh,1983-06-21,Male,Delhi,Delhi,9382372922,37425.0,Business Owner,609.0,Not Graduate,Married
CUST00366,Navya,Pillai,1977-01-22,Female,Bhubaneswar,Odisha,9763281908,54063.0,Self-Employed,591.0,High School,Single
CUST00367,Rohan,Sharma,1967-03-25,Male,Nashik,Maharashtra,9570746273,60121.0,Salaried,526.0,High School,Divorced
CUST00368,Ishaan,Sharma,1974-09-29,Male,Chennai,Tamil Nadu,9454601784,82008.0,Salaried,722.0,High School,Married
CUST00369,Riya,Kumar,1989-05-14,Female,Pune,Maharashtra,9924790131,55715.0,Retired,768.0,Not Graduate,Married
CUST00370,Myra,Verma,1985-09-03,Male,Delhi,Delhi,9435124877,112728.0,Salaried,771.0,Post Graduate,Divorced
CUST00371,Sunita,Desai,1976-05-13,Female,Pune,Maharashtra,9221256011,19527.0,Business Owner,564.0,Graduate,Married
CUST00372,Aarav,Reddy,1977-05-21,Male,Bhubaneswar,Odisha,9610318004,35867.0,Business Owner,682.0,Graduate,Divorced
CUST00373,Sai,Joshi,1987-06-05,Male,Nashik,Maharashtra,9265268660,63502.0,Self-Employed,614.0,Graduate,Divorced
CUST00374,Sunil,Joshi,1990-01-18,Male,Chandigarh,Punjab,9840076530,53819.0,Business Owner,612.0,Not Graduate,Married
CUST00375,Aditya,Bose,1984-08-17,Male,Patna,Bihar,9886411102,36106.0,Salaried,553.0,Post Graduate,Single
CUST00376,Deepak,Iyer,1978-04-07,Male,Chennai,Tamil Nadu,9765434962,30896.0,Business Owner,558.0,Not Graduate,Married
CUST00377,Arjun,Pillai,1982-05-20,Male,Ahmedabad,Gujarat,9540024260,30093.0,Salaried,774.0,Post Graduate,Single
CUST00378,Deepak,Gupta,2002-06-19,Female,Mumbai,Maharashtra,9134163406,30494.0,Retired,900.0,Graduate,Married
CUST00379,Deepak,Trivedi,1991-06-25,Male,Patna,Bihar,9324130818,62734.0,Retired,696.0,Graduate,
CUST00380,Vihaan,Singh,1998-05-09,Male,Hyderabad,Telangana,9668031793,31914.0,Business Owner,743.0,Graduate,Single
CUST00381,Arjun,Nair,1969-05-11,Male,Hyderabad,Telangana,9712062546,36760.0,Retired,690.0,Post Graduate,Married
CUST00382,Reyansh,Menon,1995-04-04,Male,Chandigarh,Punjab,9531168733,176317.0,Retired,671.0,Post Graduate,Divorced
CUST00383,Nikhil,Kulkarni,1979-07-26,Female,Hyderabad,Telangana,9685861719,87084.0,Business Owner,616.0,High School,Divorced
CUST00384,Shreya,Malhotra,1965-01-04,Male,Bengaluru,Karnataka,9107053228,48170.0,Self-Employed,839.0,Post Graduate,Single
CUST00385,Rohan,Sharma,2001-11-14,Female,Bhubaneswar,Odisha,9481882460,35829.0,Business Owner,843.0,Post Graduate,Single
CUST00386,Lata,Joshi,1976-06-30,Male,Delhi,Delhi,9448635435,69833.0,Retired,629.0,Post Graduate,Divorced
CUST00387,Geeta,Patel,1993-10-23,Female,Kochi,Kerala,9473587211,67252.0,Retired,767.0,Graduate,Single
CUST00388,Ayaan,Joshi,1994-04-14,Male,Patna,Bihar,9144219109,66896.0,Business Owner,538.0,Not Graduate,Divorced
CUST00389,Anil,Joshi,1967-04-08,Male,Nashik,Maharashtra,9944356532,34078.0,Business Owner,657.0,Graduate,Single
CUST00390,Sai,Bose,1998-06-08,Male,Kochi,Kerala,9918226618,47229.0,Retired,735.0,Not Graduate,Married
CUST00391,Meera,Menon,1990-03-05,Male,Delhi,Delhi,9447260600,53575.0,Salaried,559.0,Graduate,Single
CUST00392,Pooja,Chopra,1980-08-16,Female,Chandigarh,Punjab,9761662253,59284.0,Self-Employed,734.0,High School,Single
CUST00393,Shreya,Verma,2001-09-13,Male,Jaipur,Rajasthan,9360971128,64854.0,Business Owner,777.0,Graduate,Married
CUST00394,Aarav,Kulkarni,2001-01-29,Female,Patna,Bihar,9318830034,74381.0,Retired,721.0,Post Graduate,Married
CUST00395,Tanya,Iyer,1996-05-06,Female,Patna,Bihar,9404957218,47330.0,Salaried,530.0,Graduate,Married
CUST00396,Isha,Sharma,1982-06-08,Female,Pune,Maharashtra,9414064734,60767.0,Self-Employed,698.0,High School,Married
CUST00397,Siddharth,Desai,1969-06-20,Male,Patna,Bihar,9591759000,56150.0,Salaried,565.0,Graduate,Divorced
CUST00398,Myra,Desai,1979-12-19,Female,Gurgaon,Haryana,9353622930,28551.0,Salaried,774.0,High School,Single
CUST00399,Anika,Kumar,2001-07-21,Female,Jaipur,Rajasthan,9805375110,48060.0,Self-Employed,741.0,Post Graduate,Single
CUST00400,Pooja,Joshi,1971-11-08,Male,Kochi,Kerala,9800587168,49719.0,Self-Employed,682.0,Not Graduate,Married
CUST00401,Ira,Desai,1971-01-25,Male,Jaipur,Rajasthan,9672263097,78365.0,Self-Employed,633.0,Post Graduate,Divorced
CUST00402,Rohan,Iyer,1966-04-29,Female,Patna,Bihar,9982292061,51434.0,Self-Employed,638.0,Not Graduate,Divorced
CUST00403,Saanvi,Patel,15/04/1973,Male,Nashik,Maharashtra,9838066391,39448.0,Retired,652.0,Post Graduate,Married
CUST00404,Krishna,Desai,1992-02-16,Male,Ahmedabad,Gujarat,9275864280,54779.0,Retired,636.0,Not Graduate,Married
CUST00405,Aarav,Mehta,1974-12-26,Female,Bengaluru,Karnataka,9762562441,91846.0,Retired,599.0,Graduate,Single
CUST00406,Myra,Chopra,1999-10-27,Male,Bengaluru,Karnataka,9714109940,44647.0,Salaried,640.0,High School,Divorced
CUST00407,Shreya,Malhotra,2004-05-17,Male,Ahmedabad,Gujarat,9698826833,101061.0,Self-Employed,697.0,Not Graduate,Married
CUST00408,Navya,Malhotra,2004-09-02,Male,Bengaluru,Karnataka,9840831347,82118.0,Retired,546.0,Not Graduate,Married
CUST00409,Shreya,Gupta,17/06/1987,Female,Patna,Bihar,9584135007,56023.0,Self-Employed,760.0,Post Graduate,Single
CUST00410,Isha,Gupta,1979-07-16,Male,Gurgaon,Haryana,9582537877,51079.0,Retired,775.0,Graduate,Divorced
CUST00411,Anil,Trivedi,1981-12-27,Male,Nashik,Maharashtra,9261157630,37848.0,Self-Employed,806.0,High School,Divorced
CUST00412,Vihaan,Chopra,20/11/1978,Female,Gurgaon,Haryana,9317810361,154731.0,Salaried,647.0,Post Graduate,Married
CUST00413,Isha,Bose,1987-05-15,Female,Ahmedabad,Gujarat,9610791858,,Salaried,810.0,Post Graduate,Divorced
CUST00414,Kavya,Trivedi,1975-12-24,Male,Mumbai,Maharashtra,9159124453,107989.0,Self-Employed,632.0,Post Graduate,Married
CUST00415,Aditya,Menon,1992-01-24,Male,Ahmedabad,Gujarat,9821651676,39731.0,Retired,654.0,Not Graduate,Married
CUST00416,Lata,Singh,1966-08-11,Female,Jaipur,Rajasthan,9691063829,25028.0,Self-Employed,597.0,Not Graduate,Single
CUST00417,Ayaan,Mehta,1988-08-23,Male,Chandigarh,Punjab,9775360627,29671.0,Retired,610.0,Graduate,Divorced
CUST00418,Kavya,Rao,1992-04-24,Female,Bengaluru,Karnataka,9704124018,48177.0,Retired,701.0,High School,Divorced
CUST00419,Diya,Trivedi,1996-10-14,Female,Delhi,Delhi,9891850638,106430.0,Retired,590.0,Not Graduate,Married
